,city_county,zipcode,year_of_birth,age_range,used_info_devices_past_yesno,time_since_last_use,3months_use_per_week,email_outside_work_yesno,3months_product_service_lookup,purchased_online_yesno,sold_online_yesno,download_software_nogames,checked_wiki,health_info_lookup,online_banking,mobile_payment,chat_online,download_news,online_courses,online_entertainment,used_cloud_storage,check_job_info,remote_work,photo_video_editing_3months,used_social_media,post_content_online,expressed_politics_online,online_appointment,created_projects_with_devices,v30_1,v30_2,v30_3,v31_1,v31_2,v31_3,body_damage_from_device_use,life_satisfaction_0to10,keep_up_with_tech_0to10,v35_1,v35_2,v35_3,v35_4,v35_5,v35_6,v35_7,v35_8,v35_9,v35_10,v36_1,v36_2,v36_3,v36_4,v36_5,v36_6,v36_7,v36_8,v36_9,v36_10,pandemic_onsite_or_online_vaccine,v38_1,v38_2,v38_3,v38_4,v38_5,v38_6,v38_7,disabled_yesno,education_level,employment_industry,employment_position,work_need_internet_percentage,replaced_by_AI_yesno,receive_work_messages_after_hours,ethnic_background,gender,wei,wei2
67,5,700,60,6,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,3,99,99,99,1,7,6,1,2,3,6,9,99,99,99,99,99,1,2,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,3,2,60,1,1,3,2,0.9669,1.17488019
68,2,111,83,3,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,1,2,3,99,99,99,1,7,8,5,99,99,99,99,99,99,99,99,99,1,2,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,2,7,7,6,100,2,2,3,2,1.4132,2.2519342
69,16,970,69,5,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,2,7,7,2,5,99,99,99,99,99,99,99,99,5,2,99,99,99,99,99,99,99,99,2,1,2,4,99,99,99,99,4,5,19,6,50,3,1,3,2,1.0392,0.36257688
70,1,242,62,5,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,2,3,99,99,99,99,3,7,5,5,4,6,99,99,99,99,99,99,99,1,3,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,8,13,3,100,2,1,3,1,0.4936,1.28316256
71,4,432,66,5,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,3,99,99,99,99,2,8,7,2,4,6,7,99,99,99,99,99,99,2,3,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,4,19,6,90,3,1,4,2,1.1779,2.12186906
72,6,802,52,6,1,1,3,2,1,1,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,3,99,99,99,2,7,6,5,3,7,99,99,99,99,99,99,99,4,3,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,1,8,23,99,999,99,99,3,1,1.0891,1.94153857
73,21,893,72,4,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,1,2,3,99,99,99,2,7,6,1,6,99,99,99,99,99,99,99,99,4,3,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,8,15,4,90,3,1,3,1,0.6836,0.10807716
74,1,251,51,7,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,2,3,99,99,99,2,8,7,5,9,99,99,99,99,99,99,99,99,4,3,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,5,15,5,40,3,2,3,1,1.274,3.3118904
75,2,106,70,5,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,3,99,99,99,1,6,7,2,5,99,99,99,99,99,99,99,99,8,3,99,99,99,99,99,99,99,99,3,1,2,3,99,99,99,99,4,7,13,5,60,3,1,1,2,1.5069,2.40124515
76,4,435,73,4,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,2,97,2,1,1,1,2,2,1,2,3,99,99,99,2,7,8,1,99,99,99,99,99,99,99,99,99,8,3,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,7,20,99,999,99,99,3,2,1.2057,2.17194798
77,6,806,53,6,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,3,99,99,99,2,8,8,1,2,3,4,5,6,7,8,9,99,9,3,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,5,6,2,50,3,1,3,1,1.0891,1.94153857
78,10,509,52,6,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,3,99,99,99,99,2,6,3,97,99,99,99,99,99,99,99,99,99,9,3,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,4,23,99,999,99,99,3,2,0.9584,1.296236
79,8,305,60,6,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,3,99,99,99,99,3,9,9,97,99,99,99,99,99,99,99,99,99,1,4,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,8,3,2,100,4,1,4,1,0.7194,0.43638804
80,5,709,68,5,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,3,99,99,99,2,7,8,1,5,99,99,99,99,99,99,99,99,2,4,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,8,15,3,40,3,1,3,1,1.224,1.4872824
81,17,950,54,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,3,99,99,99,2,7,8,2,99,99,99,99,99,99,99,99,99,2,4,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,8,18,6,90,3,1,3,1,0.5359,0.12491829
82,4,436,67,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,3,99,99,99,1,6,7,6,99,99,99,99,99,99,99,99,99,2,4,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,7,17,3,100,2,1,3,1,0.7779,1.40130906
83,10,527,74,4,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,8,8,3,4,99,99,99,99,99,99,99,99,3,4,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,2,5,9,6,0,3,2,3,2,0.9426,1.2748665
84,15,880,70,5,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,97,2,1,1,2,1,2,1,2,3,99,99,99,3,9,5,5,99,99,99,99,99,99,99,99,99,5,4,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,6,20,99,999,99,99,3,2,1.0448,0.12349536
85,2,105,998,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2,3,99,99,99,1,6,9,97,99,99,99,99,99,99,99,99,99,5,4,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,7,11,2,100,3,1,4,2,0.8772,1.3978182
86,4,427,59,6,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,2,97,2,1,1,2,1,2,1,3,99,99,99,99,2,7,9,97,99,99,99,99,99,99,99,99,99,5,4,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,2,5,20,99,999,99,99,3,2,1.0927,1.96838978
87,19,317,61,6,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,3,99,99,99,3,10,8,3,4,5,6,7,8,9,99,99,99,6,4,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,12,6,80,4,1,3,1,0.6796,0.32097508
88,18,205,42,8,1,1,3,2,1,1,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,99,6,99,99,3,8,7,3,99,99,99,99,99,99,99,99,99,7,4,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,6,23,99,999,99,99,3,1,0.6344,0.25331592
89,19,318,49,7,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,3,99,99,99,3,9,9,8,99,99,99,99,99,99,99,99,99,7,4,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,6,10,3,60,4,2,3,1,0.5796,0.27374508
90,10,508,49,7,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,3,99,99,99,99,2,6,0,97,99,99,99,99,99,99,99,99,99,8,4,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,3,20,99,999,99,99,3,2,0.7995,1.08132375
91,4,406,75,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,3,99,99,99,2,7,7,6,99,99,99,99,99,99,99,99,99,1,5,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,8,7,2,70,3,1,3,1,0.7964,1.43463496
92,12,652,60,6,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,3,99,99,99,3,7,7,97,99,99,99,99,99,99,99,99,99,3,5,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,5,3,4,0,1,2,3,1,1.0739,0.78706131
93,7,260,64,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,3,99,99,99,3,5,7,4,3,5,6,7,8,9,99,99,99,4,5,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,6,3,5,80,3,2,3,2,0.8881,0.43490257
94,3,320,42,8,1,1,3,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,3,99,99,99,3,8,6,3,4,5,9,99,99,99,99,99,99,4,5,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,8,23,99,999,99,99,3,1,0.7834,1.13444154
95,7,264,84,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,3,99,99,99,1,5,3,1,9,2,99,99,99,99,99,99,99,4,5,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,7,14,6,100,1,1,3,2,2.0126,0.98557022
96,9,361,72,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,3,99,99,99,2,9,9,2,3,6,99,99,99,99,99,99,99,4,5,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,2,6,9,6,100,1,1,3,2,1.31,0.764516
97,8,303,53,6,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,3,99,99,99,1,5,6,9,3,99,99,99,99,99,99,99,99,4,5,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,6,3,100,3,1,3,2,0.7422,0.45021852
98,8,306,89,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,97,2,1,2,2,2,2,1,2,3,99,99,99,3,8,8,2,99,99,99,99,99,99,99,99,99,4,5,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,7,22,99,999,99,99,1,2,1.6918,1.02624588
99,11,540,49,7,1,1,1,2,1,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1,3,99,99,99,99,3,6,8,3,99,99,99,99,99,99,99,99,99,4,5,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,8,5,50,2,1,3,1,0.7255,0.3843699
100,7,270,53,6,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,3,99,99,99,1,6,4,9,99,99,99,99,99,99,99,99,99,4,5,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,5,7,6,10,2,2,3,1,0.8553,0.41884041
101,6,820,56,6,1,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,1,2,3,99,99,99,3,6,5,97,99,99,99,99,99,99,99,99,99,4,5,99,99,99,99,99,99,99,99,2,1,2,3,99,99,99,99,4,5,20,99,999,99,99,3,2,1.1222,2.00054594
102,21,893,998,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,3,99,99,99,3,6,7,6,99,99,99,99,99,99,99,99,99,6,5,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,2,7,15,3,60,4,1,3,1,0.6836,0.10807716
103,12,649,49,7,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,3,99,99,99,1,8,5,97,99,99,99,99,99,99,99,99,99,7,5,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,1,6,20,99,999,99,99,3,2,0.6997,0.51281013
104,3,330,65,5,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,3,99,99,99,3,9,9,9,99,99,99,99,99,99,99,99,99,1,6,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,7,10,3,100,3,1,3,1,1.0747,1.55627307
105,19,317,52,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,3,99,99,99,2,6,8,97,99,99,99,99,99,99,99,99,99,1,6,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,2,7,3,4,80,2,1,3,1,0.6796,0.32097508
106,7,260,50,7,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,97,99,99,8,99,99,2,10,6,2,6,99,99,99,99,99,99,99,99,2,6,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,6,11,2,30,2,2,3,2,0.7109,0.34812773
107,11,545,68,5,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,99,99,99,99,1,8,8,9,99,99,99,99,99,99,99,99,99,2,6,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,7,15,5,100,3,1,3,1,1.5316,0.81144168
108,4,403,38,8,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,2,97,1,1,1,2,1,2,1,2,3,99,99,99,2,8,7,97,99,99,99,99,99,99,99,99,99,2,6,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,23,99,999,99,99,4,2,0.9236,1.66377304
109,10,508,57,6,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,3,99,99,99,2,9,6,1,2,3,4,6,7,8,9,99,99,4,6,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,5,14,6,80,4,1,3,2,0.9584,1.296236
110,3,327,72,4,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,99,99,99,3,8,8,5,6,99,99,99,99,99,99,99,99,4,6,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,8,3,3,100,3,1,3,1,1.0976,1.58943456
111,19,316,86,3,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,3,99,99,99,2,7,9,97,99,99,99,99,99,99,99,99,99,5,6,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,8,3,3,100,4,1,1,1,2.4234,1.14457182
112,17,950,69,5,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,3,99,99,99,2,8,5,1,6,5,99,99,99,99,99,99,99,4,7,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,16,5,80,3,1,3,1,0.6454,0.15044274
113,3,330,64,5,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,99,99,6,99,99,2,5,6,2,4,99,99,99,99,99,99,99,99,4,7,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,5,7,4,90,2,1,4,2,1.0159,1.47112479
114,9,351,67,5,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,99,99,99,2,7,6,3,4,99,99,99,99,99,99,99,99,4,7,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,5,3,3,30,3,2,1,1,0.7722,0.45065592
115,9,369,80,4,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,3,99,99,99,99,2,5,6,5,9,99,99,99,99,99,99,99,99,4,7,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,6,15,1,50,3,1,1,1,3.7717,2.20116412
116,2,104,65,5,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,97,1,1,1,2,2,2,1,2,3,99,99,99,1,8,8,2,99,99,99,99,99,99,99,99,99,4,7,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,20,99,999,99,99,3,2,0.8772,1.3978182
117,21,890,60,6,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,3,99,99,99,2,8,7,9,99,99,99,99,99,99,99,99,99,4,7,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,3,5,100,2,2,3,1,0.7376,0.11661456
118,9,367,67,5,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,3,99,99,99,3,98,5,97,99,99,99,99,99,99,99,99,99,8,7,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,3,9,80,3,1,1,1,0.7722,0.45065592
119,21,893,81,4,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,3,99,99,99,99,3,10,10,9,99,99,99,99,99,99,99,99,99,4,8,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,15,5,100,2,2,3,1,0.6836,0.10807716
120,2,111,90,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,3,99,99,99,99,2,3,7,2,8,4,99,99,99,99,99,99,99,5,8,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,21,99,999,99,99,3,2,0.8227,1.31097245
121,15,880,65,5,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,3,99,99,99,2,8,6,2,5,3,99,99,99,99,99,99,99,7,8,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,8,15,5,80,3,1,3,1,1.2018,0.14205276
122,21,893,99,1,1,1,3,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,97,1,1,1,1,2,1,1,2,99,10,99,99,3,6,6,5,2,99,99,99,99,99,99,99,99,7,8,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,4,21,99,999,99,99,3,1,0.3329,0.05263149
123,14,900,47,7,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,3,99,99,99,3,6,5,8,99,99,99,99,99,99,99,99,99,7,8,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,5,23,99,999,99,99,3,2,0.7593,0.66962667
124,17,950,62,5,1,1,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,1,6,6,2,9,99,99,99,99,99,99,99,99,2,9,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,6,20,99,999,99,99,4,2,0.8739,0.20370609
125,8,303,40,8,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,3,99,99,99,1,5,6,9,3,99,99,99,99,99,99,99,99,4,9,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,16,5,60,3,1,1,2,0.4912,0.29796192
126,9,367,47,7,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,3,99,99,99,3,8,7,9,3,99,99,99,99,99,99,99,99,7,9,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,5,7,8,30,3,2,1,1,0.7592,0.44306912
127,17,950,67,5,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,3,99,99,99,3,8,8,9,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,2,6,15,3,100,3,1,2,1,7.7961,1.81727091
128,4,412,74,4,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,3,99,99,99,3,9,10,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,7,3,3,100,3,1,1,1,0.7964,1.43463496
129,19,316,65,5,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,3,99,99,99,2,6,5,1,5,99,99,99,99,99,99,99,99,2,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,8,3,2,100,1,1,3,1,0.8103,0.38270469
130,12,638,61,6,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,6,6,2,99,99,99,99,99,99,99,99,99,2,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,5,6,5,60,4,1,3,2,0.9908,0.72615732
131,6,804,39,8,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,1,2,1,2,1,3,99,99,99,99,2,7,7,2,99,99,99,99,99,99,99,99,99,2,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,1,7,23,99,999,99,99,3,1,0.7169,1.27801763
132,15,880,998,4,1,1,2,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,99,99,99,1,5,5,6,99,99,99,99,99,99,99,99,99,2,99,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,2,7,10,5,80,1,1,3,2,1.1256,0.13304592
133,7,268,84,3,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,97,2,1,1,2,2,1,1,2,3,99,99,99,3,8,9,97,99,99,99,99,99,99,99,99,99,2,99,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,22,99,999,99,99,3,1,2.1064,1.03150408
134,4,427,72,4,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,2,8,8,97,99,99,99,99,99,99,99,99,99,2,99,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,8,16,3,80,2,1,3,2,1.2057,2.17194798
135,11,545,53,6,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,3,99,99,99,2,10,7,9,2,3,4,99,99,99,99,99,99,3,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,5,20,99,999,99,99,3,2,0.8301,0.43978698
136,13,622,63,5,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,3,99,99,99,1,7,4,3,99,99,99,99,99,99,99,99,99,3,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,5,1,7,0,4,2,3,2,0.8903,0.48957597
137,5,744,45,8,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,3,99,99,99,2,7,6,3,99,99,99,99,99,99,99,99,99,3,99,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,6,23,99,999,99,99,3,1,0.6045,0.73452795
138,1,242,998,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,3,99,99,99,99,2,6,7,6,99,99,99,99,99,99,99,99,99,3,99,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,11,3,100,1,1,3,1,0.6582,1.71105672
139,7,260,79,4,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,1,2,99,8,99,99,3,7,9,97,99,99,99,99,99,99,99,99,99,3,99,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,1,7,3,10,0,3,1,4,1,1.1874,0.58146978
140,9,358,50,7,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,2,8,8,97,99,99,99,99,99,99,99,99,99,3,99,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,7,18,6,100,2,1,3,1,0.7592,0.44306912
141,2,103,68,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,3,99,99,99,3,8,6,1,2,3,9,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,8,16,5,80,3,1,3,2,1.5069,2.40124515
142,10,520,65,5,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,3,99,99,99,1,7,8,4,5,3,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,2,5,14,6,0,4,2,3,1,1.1575,1.56551875
143,10,511,49,7,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,3,99,99,99,1,8,6,3,4,5,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,3,1,2,8,99,99,99,99,4,8,1,7,0,3,2,3,2,0.7995,1.08132375
144,7,263,59,6,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,2,3,99,99,99,3,10,7,4,3,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,5,17,6,10,4,2,3,2,0.8171,0.40013387
145,20,600,72,4,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,3,99,99,99,99,2,7,8,5,3,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,7,14,4,100,4,1,3,2,0.6877,0.1953068
146,5,745,65,5,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,1,3,99,99,99,99,3,7,7,3,4,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,6,3,9,50,2,2,3,1,1.224,1.4872824
147,10,508,75,4,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,2,1,2,3,99,99,99,2,9,9,3,5,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,3,1,2,99,99,99,99,99,4,5,3,9,0,3,1,3,1,1.159,1.5675475
148,2,116,73,4,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1,2,3,99,99,99,2,8,9,4,5,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,2,1,2,99,99,99,99,99,4,8,3,3,100,4,1,4,1,1.3234,2.1088379
