"","iso2c","iso3c","country","date","internet_users_ratio","gdp_capita","employment_ratio"
"2804","MC","MCO","Monaco",2010,75,161780.745361248,NA
"2805","MC","MCO","Monaco",2011,80.3,179369.268180394,NA
"2806","MC","MCO","Monaco",2012,87,165497.097810044,NA
"2807","MD","MDA","Moldova",1990,0,NA,NA
"2808","MD","MDA","Moldova",1991,0,NA,58.263
"2809","MD","MDA","Moldova",1992,0,NA,57.331
"2810","MD","MDA","Moldova",1993,0,NA,57.393
"2811","MD","MDA","Moldova",1994,0.000825391,NA,56.199
"2812","MD","MDA","Moldova",1995,0.003457217,593.586592988924,56.486
"2813","MD","MDA","Moldova",1996,0.004643901,575.145455139019,55.052
"2814","MD","MDA","Moldova",1997,0.028128808,657.29213459795,55.009
"2815","MD","MDA","Moldova",1998,0.260818206,578.734627562193,53.898
"2816","MD","MDA","Moldova",1999,0.600695269,399.499818596336,53.285
"2817","MD","MDA","Moldova",2000,1.282846417,440.538683980372,54.794
"2818","MD","MDA","Moldova",2001,1.487812952,507.404076252819,53.679
"2819","MD","MDA","Moldova",2002,3.787242799,570.799866188293,53.306
"2820","MD","MDA","Moldova",2003,7.407544584,682.319095965299,53.597
"2821","MD","MDA","Moldova",2004,10.62939084,897.178494749468,51.599
"2822","MD","MDA","Moldova",2005,14.63027046,1034.39197746993,51.724
"2823","MD","MDA","Moldova",2006,19.62064771,1183.02481442894,55.615
"2824","MD","MDA","Moldova",2007,20.45,1531.21618590748,57.232
"2825","MD","MDA","Moldova",2008,23.39,2110.55305353857,58.339
"2826","MD","MDA","Moldova",2009,27.5,1898.43975710988,58.857
"2827","MD","MDA","Moldova",2010,29.68,2436.79935102421,61.488
"2828","MD","MDA","Moldova",2011,32.07,2941.36224066021,62.664
"2829","MD","MDA","Moldova",2012,34.65,3044.8084324815,63.371
"2830","MG","MDG","Madagascar",1990,0,330.843525689882,NA
"2831","MG","MDG","Madagascar",1991,0,265.793707607818,80.812
"2832","MG","MDG","Madagascar",1992,0,294.293434997944,80.667
"2833","MG","MDG","Madagascar",1993,0,312.078933286749,80.594
"2834","MG","MDG","Madagascar",1994,0,262.146127757289,80.85
"2835","MG","MDG","Madagascar",1995,0,276.736802514312,80.874
"2836","MG","MDG","Madagascar",1996,0.003695196,344.464947378747,80.951
"2837","MG","MDG","Madagascar",1997,0.014333647,288.44938083361,81.173
"2838","MG","MDG","Madagascar",1998,0.062561023,288.635937493217,81.325
"2839","MG","MDG","Madagascar",1999,0.168608781,271.942982247426,81.473
"2840","MG","MDG","Madagascar",2000,0.196394691,285.466463233818,81.536
"2841","MG","MDG","Madagascar",2001,0.222511586,325.460301083713,81.985
"2842","MG","MDG","Madagascar",2002,0.339720155,310.92971094405,81.791
"2843","MG","MDG","Madagascar",2003,0.423252419,359.534384676518,82.339
"2844","MG","MDG","Madagascar",2004,0.525353655,277.50782658828,83.186
"2845","MG","MDG","Madagascar",2005,0.567721802,311.793126649035,84.345
"2846","MG","MDG","Madagascar",2006,0.607552239,330.522670008512,84.07
"2847","MG","MDG","Madagascar",2007,0.65,427.83632916955,83.864
"2848","MG","MDG","Madagascar",2008,1.65,522.830621952534,83.677
"2849","MG","MDG","Madagascar",2009,1.63,455.407373772766,83.212
"2850","MG","MDG","Madagascar",2010,1.7,459.375407996579,82.804
"2851","MG","MDG","Madagascar",2011,1.9,516.902539255093,84.247
"2852","MG","MDG","Madagascar",2012,2.3,504.173737710132,85.866
"2853","MV","MDV","Maldives",1990,0,955.933666652944,NA
"2854","MV","MDV","Maldives",1991,0,1052.7536589418,49.482
"2855","MV","MDV","Maldives",1992,0,1191.27111367437,49.838
"2856","MV","MDV","Maldives",1993,0,1311.46794590889,50.193
"2857","MV","MDV","Maldives",1994,0,1411.6317228578,50.549
"2858","MV","MDV","Maldives",1995,0,1545.22305649036,50.905
"2859","MV","MDV","Maldives",1996,0.22693009,1707.02175913683,51.476
"2860","MV","MDV","Maldives",1997,0.309444238,1889.02617595499,52.044
"2861","MV","MDV","Maldives",1998,0.569627464,1972.62340436336,52.608
"2862","MV","MDV","Maldives",1999,1.119908615,2118.72149469412,53.167
"2863","MV","MDV","Maldives",2000,2.203872939,2209.98823138762,53.72
"2864","MV","MDV","Maldives",2001,3.617290649,3028.05083041721,52.836
"2865","MV","MDV","Maldives",2002,5.347765169,3069.03987217911,51.959
"2866","MV","MDV","Maldives",2003,5.97659285,3539.80155158827,51.091
"2867","MV","MDV","Maldives",2004,6.588254875,4060.53441281363,50.229
"2868","MV","MDV","Maldives",2005,6.869605067,3789.23201352259,49.361
"2869","MV","MDV","Maldives",2006,11.03635278,5010.16342484565,48.505
"2870","MV","MDV","Maldives",2007,16.3,5746.64425436129,47.667
"2871","MV","MDV","Maldives",2008,23.2,6743.13096281125,46.844
"2872","MV","MDV","Maldives",2009,24.8,6719.33026775987,46.004
"2873","MV","MDV","Maldives",2010,26.53,7158.06142131359,47.277
"2874","MV","MDV","Maldives",2011,34,7409.33190310175,48.561
"2875","MV","MDV","Maldives",2012,38.9301,7447.41560461439,49.861
"2876","MX","MEX","Mexico",1990,0,3196.92006131977,NA
"2877","MX","MEX","Mexico",1991,0.005880695,3756.85259707081,56.435
"2878","MX","MEX","Mexico",1992,0.01730781,4272.78872597018,56.868
"2879","MX","MEX","Mexico",1993,0.028305042,6118.52586329108,57.342
"2880","MX","MEX","Mexico",1994,0.043339167,6268.71832284995,56.736
"2881","MX","MEX","Mexico",1995,0.10256419,4225.40044835213,55.221
"2882","MX","MEX","Mexico",1996,0.20040628,4718.57408573156,56.253
"2883","MX","MEX","Mexico",1997,0.62731154,5617.43024399101,58.253
"2884","MX","MEX","Mexico",1998,1.265783278,5882.4214338638,58.276
"2885","MX","MEX","Mexico",1999,1.857436221,6552.6610754969,58.214
"2886","MX","MEX","Mexico",2000,5.081384153,7581.84564147003,58.066
"2887","MX","MEX","Mexico",2001,7.038023117,8009.15833972447,57.469
"2888","MX","MEX","Mexico",2002,11.9,8032.99212058539,56.787
"2889","MX","MEX","Mexico",2003,12.9,7473.93237537911,56.87
"2890","MX","MEX","Mexico",2004,14.1,7883.5231908285,57.136
"2891","MX","MEX","Mexico",2005,17.21,8702.11448090478,58.089
"2892","MX","MEX","Mexico",2006,19.52,9545.28672531477,58.813
"2893","MX","MEX","Mexico",2007,20.81,10178.4422371206,58.819
"2894","MX","MEX","Mexico",2008,21.71,10589.9518745518,58.395
"2895","MX","MEX","Mexico",2009,26.34,8495.65308070414,57.401
"2896","MX","MEX","Mexico",2010,31.05,9823.16407600128,57.269
"2897","MX","MEX","Mexico",2011,37.17629541,10766.6099388208,57.434
"2898","MX","MEX","Mexico",2012,39.75,10842.7330888296,58.252
"2899","MH","MHL","Marshall Islands",1990,0,1704.25869220579,NA
"2900","MH","MHL","Marshall Islands",1991,0,1753.49074447963,NA
"2901","MH","MHL","Marshall Islands",1992,0,1896.55316047069,NA
"2902","MH","MHL","Marshall Islands",1993,0,2032.13877084014,NA
"2903","MH","MHL","Marshall Islands",1994,0,2168.35874799358,NA
"2904","MH","MHL","Marshall Islands",1995,0,2371.30685180072,NA
"2905","MH","MHL","Marshall Islands",1996,0.037059432,2150.9953820482,NA
"2906","MH","MHL","Marshall Islands",1997,NA,2114.39703579205,NA
"2907","MH","MHL","Marshall Islands",1998,NA,2111.94417274848,NA
"2908","MH","MHL","Marshall Islands",1999,0.966071567,2123.6820596649,NA
"2909","MH","MHL","Marshall Islands",2000,1.534271796,2127.24070522278,NA
"2910","MH","MHL","Marshall Islands",2001,1.706614078,2257.25470016356,NA
"2911","MH","MHL","Marshall Islands",2002,2.335444575,2417.39210217264,NA
"2912","MH","MHL","Marshall Islands",2003,2.569750367,2411.29135852311,NA
"2913","MH","MHL","Marshall Islands",2004,3.599776814,2442.07954441076,NA
"2914","MH","MHL","Marshall Islands",2005,3.878702398,2533.56460606953,NA
"2915","MH","MHL","Marshall Islands",2006,3.795590214,2633.28659976387,NA
"2916","MH","MHL","Marshall Islands",2007,3.95,2773.41870535549,NA
"2917","MH","MHL","Marshall Islands",2008,4.6,2712.37364352609,NA
"2918","MH","MHL","Marshall Islands",2009,5.6,2810.53309200828,NA
"2919","MH","MHL","Marshall Islands",2010,7,3001.31982926464,NA
"2920","MH","MHL","Marshall Islands",2011,10,3238.88731570104,NA
"2921","MH","MHL","Marshall Islands",2012,12.5,3445.31540332931,NA
"2922","MK","MKD","North Macedonia",1990,0,2299.0443294502,NA
"2923","MK","MKD","North Macedonia",1991,0,2424.90767364438,43.163
"2924","MK","MKD","North Macedonia",1992,0,1207.54289816124,41.809
"2925","MK","MKD","North Macedonia",1993,0,1343.31528857667,40.694
"2926","MK","MKD","North Macedonia",1994,0,1795.55311637563,39.089
"2927","MK","MKD","North Macedonia",1995,0.04074384,2372.54371311275,35.675
"2928","MK","MKD","North Macedonia",1996,0.075995734,2327.73078693533,33.629
"2929","MK","MKD","North Macedonia",1997,0.503985009,1959.56073782188,34.368
"2930","MK","MKD","North Macedonia",1998,1.002861666,1875.81662735988,34.987
"2931","MK","MKD","North Macedonia",1999,1.49733026,1915.39281060996,35.916
"2932","MK","MKD","North Macedonia",2000,2.485566316,1861.89899780644,35.866
"2933","MK","MKD","North Macedonia",2001,3.468184608,1823.02267682636,36.665
"2934","MK","MKD","North Macedonia",2002,17.33,1989.13537265159,35.827
"2935","MK","MKD","North Macedonia",2003,19.07,2440.47882968871,34.51
"2936","MK","MKD","North Macedonia",2004,24.44,2795.89739346219,33.968
"2937","MK","MKD","North Macedonia",2005,26.45,3072.67963241319,33.596
"2938","MK","MKD","North Macedonia",2006,28.62,3362.97069325398,33.942
"2939","MK","MKD","North Macedonia",2007,36.3,4079.39040357019,35.3
"2940","MK","MKD","North Macedonia",2008,46.04,4841.25366017816,36.352
"2941","MK","MKD","North Macedonia",2009,51.77,4584.71243091987,37.316
"2942","MK","MKD","North Macedonia",2010,51.9,4577.68954288046,35.969
"2943","MK","MKD","North Macedonia",2011,56.7,5098.09470097215,37.839
"2944","MK","MKD","North Macedonia",2012,57.44994731,4728.31307850676,37.847
"2945","ML","MLI","Mali",1990,0,299.821615800605,NA
"2946","ML","MLI","Mali",1991,0,298.568688501918,69.283
"2947","ML","MLI","Mali",1992,0,304.027870482078,69.202
"2948","ML","MLI","Mali",1993,0,296.458015095599,69.265
"2949","ML","MLI","Mali",1994,0,214.362645527546,69.145
"2950","ML","MLI","Mali",1995,0,272.795032220637,69.163
"2951","ML","MLI","Mali",1996,0.002055228,274.422408697045,69.235
"2952","ML","MLI","Mali",1997,0.010085919,260.355966436934,69.245
"2953","ML","MLI","Mali",1998,0.019793888,274.974397143863,69.298
"2954","ML","MLI","Mali",1999,0.060909873,315.171467966736,69.262
"2955","ML","MLI","Mali",2000,0.142545755,263.498384244829,69.191
"2956","ML","MLI","Mali",2001,0.185897413,299.412175316254,69.299
"2957","ML","MLI","Mali",2002,0.227045578,326.966659054935,69.293
"2958","ML","MLI","Mali",2003,0.310364443,381.948546279227,69.4
"2959","ML","MLI","Mali",2004,0.43281964,427.717319974613,69.271
"2960","ML","MLI","Mali",2005,0.507063136,473.995046803835,69.319
"2961","ML","MLI","Mali",2006,0.729627281,506.911838699572,69.331
"2962","ML","MLI","Mali",2007,0.81,579.257140881674,69.401
"2963","ML","MLI","Mali",2008,1.57,676.127001144005,69.414
"2964","ML","MLI","Mali",2009,1.8,680.649958587557,69.438
"2965","ML","MLI","Mali",2010,2,688.327865858558,69.471
"2966","ML","MLI","Mali",2011,2.2,810.182556036129,69.521
"2967","ML","MLI","Mali",2012,2.8,753.392137501905,69.489
"2968","MT","MLT","Malta",1990,0,7191.92360259617,NA
"2969","MT","MLT","Malta",1991,0,7558.27738257485,46.454
"2970","MT","MLT","Malta",1992,0,8220.2455176794,46.551
"2971","MT","MLT","Malta",1993,0,7296.31014355389,46.603
"2972","MT","MLT","Malta",1994,0,8000.51800452232,46.546
"2973","MT","MLT","Malta",1995,0.224995699,9171.061035149,46.537
"2974","MT","MLT","Malta",1996,1.051527475,9438.55732745403,46.762
"2975","MT","MLT","Malta",1997,3.920605132,9724.33796960323,46.832
"2976","MT","MLT","Malta",1998,6.500783995,10273.4518124025,46.765
"2977","MT","MLT","Malta",1999,7.759798038,10720.9058766396,46.705
"2978","MT","MLT","Malta",2000,13.11370871,10432.328062168,46.101
"2979","MT","MLT","Malta",2001,17.87784832,10402.2333313615,46.149
"2980","MT","MLT","Malta",2002,28.92,11289.8897447166,46.09
"2981","MT","MLT","Malta",2003,31.64,13669.4972171661,45.547
"2982","MT","MLT","Malta",2004,34.62,15197.056610121,44.317
"2983","MT","MLT","Malta",2005,41.24,15888.1724565995,44.857
"2984","MT","MLT","Malta",2006,40.41,16723.8842735356,44.999
"2985","MT","MLT","Malta",2007,46.9,19485.8711529324,45.784
"2986","MT","MLT","Malta",2008,50.08,22205.3567709304,46.033
"2987","MT","MLT","Malta",2009,58.86,21083.2770528363,45.658
"2988","MT","MLT","Malta",2010,63,21798.9142935915,46.317
"2989","MT","MLT","Malta",2011,68.01982379,23155.103527089,47.35
"2990","MT","MLT","Malta",2012,68.19987429,22526.5370208632,48.742
"2991","MM","MMR","Myanmar",1990,0,52.7485556629836,NA
"2992","MM","MMR","Myanmar",1991,0,50.8801762007545,75.109
"2993","MM","MMR","Myanmar",1992,0,58.4791510775384,74.624
"2994","MM","MMR","Myanmar",1993,0,75.6915187386845,74.336
"2995","MM","MMR","Myanmar",1994,0,104.689651518213,73.966
"2996","MM","MMR","Myanmar",1995,0,123.347760830964,73.621
"2997","MM","MMR","Myanmar",1996,NA,141.019843509436,73.299
"2998","MM","MMR","Myanmar",1997,NA,107.392967393421,73.029
"2999","MM","MMR","Myanmar",1998,NA,145.103665988054,72.746
"3000","MM","MMR","Myanmar",1999,0.000151709,188.421948103417,72.18
"3001","MM","MMR","Myanmar",2000,NA,195.550995666386,71.477
"3002","MM","MMR","Myanmar",2001,0.000289277,140.776163930913,70.909
"3003","MM","MMR","Myanmar",2002,0.000426494,145.817533865002,70.299
"3004","MM","MMR","Myanmar",2003,0.024064149,223.063775892621,69.594
"3005","MM","MMR","Myanmar",2004,0.024337392,223.229846970577,68.917
"3006","MM","MMR","Myanmar",2005,0.065238856,251.170356995896,68.255
"3007","MM","MMR","Myanmar",2006,0.182048331,301.58191391586,67.625
"3008","MM","MMR","Myanmar",2007,0.217128445,416.600432244227,67.056
"3009","MM","MMR","Myanmar",2008,0.22,653.866000185961,66.578
"3010","MM","MMR","Myanmar",2009,0.22,752.944035899187,66.097
"3011","MM","MMR","Myanmar",2010,0.25,1003.03345506033,65.674
"3012","MM","MMR","Myanmar",2011,0.98,1204.49647224228,65.44
"3013","MM","MMR","Myanmar",2012,1.4,1193.54764896001,65.133
"3014","ME","MNE","Montenegro",1990,NA,NA,NA
"3015","ME","MNE","Montenegro",1991,NA,NA,34.784
"3016","ME","MNE","Montenegro",1992,NA,NA,34.767
"3017","ME","MNE","Montenegro",1993,NA,NA,34.701
"3018","ME","MNE","Montenegro",1994,NA,NA,34.658
"3019","ME","MNE","Montenegro",1995,NA,NA,34.652
"3020","ME","MNE","Montenegro",1996,NA,NA,34.671
"3021","ME","MNE","Montenegro",1997,NA,NA,34.636
"3022","ME","MNE","Montenegro",1998,NA,NA,34.499
"3023","ME","MNE","Montenegro",1999,NA,NA,34.57
"3024","ME","MNE","Montenegro",2000,NA,1627.06511911987,34.468
"3025","ME","MNE","Montenegro",2001,NA,1909.59870186179,34.415
"3026","ME","MNE","Montenegro",2002,NA,2106.6350684523,34.422
"3027","ME","MNE","Montenegro",2003,NA,2789.15906483509,34.365
"3028","ME","MNE","Montenegro",2004,25.3500686,3380.16512135859,34.307
"3029","ME","MNE","Montenegro",2005,27.1,3674.6179242797,34.253
"3030","ME","MNE","Montenegro",2006,28.9,4425.67887307803,36.813
"3031","ME","MNE","Montenegro",2007,30.8,5976.39414454596,39.369
"3032","ME","MNE","Montenegro",2008,32.9,7367.75190910882,40.373
"3033","ME","MNE","Montenegro",2009,35.1,6727.10776676969,39.512
"3034","ME","MNE","Montenegro",2010,37.5,6688.40259641346,39.203
"3035","ME","MNE","Montenegro",2011,35.61154125,7328.78943085498,39.109
"3036","ME","MNE","Montenegro",2012,56.83878255,6586.39970256684,40.127
"3037","MN","MNG","Mongolia",1990,0,1184.76291423329,NA
"3038","MN","MNG","Mongolia",1991,0,1081.33411981298,57.168
"3039","MN","MNG","Mongolia",1992,0,589.14169403082,57.501
"3040","MN","MNG","Mongolia",1993,0,338.456552496364,57.672
"3041","MN","MNG","Mongolia",1994,0,402.265074762866,57.702
"3042","MN","MNG","Mongolia",1995,0.008811225,623.157455213889,57.6
"3043","MN","MNG","Mongolia",1996,0.018160749,570.937900470138,57.52
"3044","MN","MNG","Mongolia",1997,0.112742554,495.821891709157,57.352
"3045","MN","MNG","Mongolia",1998,0.145810542,467.51393462996,57.173
"3046","MN","MNG","Mongolia",1999,0.50847156,435.418494422327,57.035
"3047","MN","MNG","Mongolia",2000,1.255652004,463.853881903101,56.939
"3048","MN","MNG","Mongolia",2001,1.653238239,512.819469988285,56.79
"3049","MN","MNG","Mongolia",2002,2.039572603,559.827709012681,56.595
"3050","MN","MNG","Mongolia",2003,NA,633.946559636492,56.038
"3051","MN","MNG","Mongolia",2004,NA,784.912071951003,55.961
"3052","MN","MNG","Mongolia",2005,NA,986.018040837747,55.84
"3053","MN","MNG","Mongolia",2006,NA,1322.64067515404,55.711
"3054","MN","MNG","Mongolia",2007,9,1625.31847375123,55.68
"3055","MN","MNG","Mongolia",2008,9.8,2134.94983195668,55.153
"3056","MN","MNG","Mongolia",2009,10,1718.91402182752,55.044
"3057","MN","MNG","Mongolia",2010,10.2,2660.28817507398,55.472
"3058","MN","MNG","Mongolia",2011,12.49999111,3793.74365523458,57.7
"3059","MN","MNG","Mongolia",2012,16.4,4402.30452266711,57.7
"3060","MP","MNP","Northern Mariana Islands",1990,0,NA,NA
"3061","MP","MNP","Northern Mariana Islands",1991,0,NA,NA
"3062","MP","MNP","Northern Mariana Islands",1992,0,NA,NA
"3063","MP","MNP","Northern Mariana Islands",1993,0,NA,NA
"3064","MP","MNP","Northern Mariana Islands",1994,0,NA,NA
"3065","MP","MNP","Northern Mariana Islands",1995,0,NA,NA
"3066","MP","MNP","Northern Mariana Islands",1996,NA,NA,NA
"3067","MP","MNP","Northern Mariana Islands",1997,NA,NA,NA
"3068","MP","MNP","Northern Mariana Islands",1998,NA,NA,NA
"3069","MP","MNP","Northern Mariana Islands",1999,NA,NA,NA
"3070","MP","MNP","Northern Mariana Islands",2000,NA,NA,NA
"3071","MP","MNP","Northern Mariana Islands",2001,NA,NA,NA
"3072","MP","MNP","Northern Mariana Islands",2002,NA,16640.3151810477,NA
"3073","MP","MNP","Northern Mariana Islands",2003,NA,16603.4600592311,NA
"3074","MP","MNP","Northern Mariana Islands",2004,NA,16829.3972015911,NA
"3075","MP","MNP","Northern Mariana Islands",2005,NA,15371.2423035132,NA
"3076","MP","MNP","Northern Mariana Islands",2006,NA,14986.3760217984,NA
"3077","MP","MNP","Northern Mariana Islands",2007,NA,14877.0816812054,NA
"3078","MP","MNP","Northern Mariana Islands",2008,NA,15641.657782516,NA
"3079","MP","MNP","Northern Mariana Islands",2009,NA,13933.6791923724,NA
"3080","MP","MNP","Northern Mariana Islands",2010,NA,14772.4961635883,NA
"3081","MP","MNP","Northern Mariana Islands",2011,NA,13880.4265041889,NA
"3082","MP","MNP","Northern Mariana Islands",2012,NA,14247.7893007888,NA
"3083","MZ","MOZ","Mozambique",1990,0,NA,NA
"3084","MZ","MOZ","Mozambique",1991,0,284.25681657973,81.837
"3085","MZ","MOZ","Mozambique",1992,0,202.556315798157,81.506
"3086","MZ","MOZ","Mozambique",1993,0,202.950186405685,81.564
"3087","MZ","MOZ","Mozambique",1994,0,198.359375173423,81.508
"3088","MZ","MOZ","Mozambique",1995,0,196.324434042524,81.559
"3089","MZ","MOZ","Mozambique",1996,0.003042979,250.637945878881,81.595
"3090","MZ","MOZ","Mozambique",1997,0.011842611,294.985182837469,81.674
"3091","MZ","MOZ","Mozambique",1998,0.020197055,328.018329206652,81.508
"3092","MZ","MOZ","Mozambique",1999,0.056250629,362.513466383985,81.245
"3093","MZ","MOZ","Mozambique",2000,0.10959253,333.775138348215,80.833
"3094","MZ","MOZ","Mozambique",2001,0.160031947,310.095062515845,80.587
"3095","MZ","MOZ","Mozambique",2002,0.259612611,318.308992526757,80.273
"3096","MZ","MOZ","Mozambique",2003,0.419538844,343.128747081482,80.074
"3097","MZ","MOZ","Mozambique",2004,0.679447835,403.020713102699,79.728
"3098","MZ","MOZ","Mozambique",2005,0.854357118,438.793472737165,79.4
"3099","MZ","MOZ","Mozambique",2006,0.842954488,458.615152006485,79.153
"3100","MZ","MOZ","Mozambique",2007,0.91,508.044895625424,78.857
"3101","MZ","MOZ","Mozambique",2008,1.56,591.439837606183,78.569
"3102","MZ","MOZ","Mozambique",2009,2.68,546.600732462517,78.214
"3103","MZ","MOZ","Mozambique",2010,4.17,494.584022000439,77.889
"3104","MZ","MOZ","Mozambique",2011,4.6,615.278659781153,77.582
"3105","MZ","MOZ","Mozambique",2012,5,681.49212857369,77.288
"3106","MR","MRT","Mauritania",1990,0,751.193482351168,NA
"3107","MR","MRT","Mauritania",1991,0,1032.61415647305,41.792
"3108","MR","MRT","Mauritania",1992,0,1007.80964592488,41.706
"3109","MR","MRT","Mauritania",1993,0,825.793634579743,41.787
"3110","MR","MRT","Mauritania",1994,0,840.050239918469,41.67
"3111","MR","MRT","Mauritania",1995,0,878.750608181828,41.753
"3112","MR","MRT","Mauritania",1996,NA,877.829777673328,41.71
"3113","MR","MRT","Mauritania",1997,0.004172527,834.043760019192,41.654
"3114","MR","MRT","Mauritania",1998,0.040594795,796.842528173849,41.504
"3115","MR","MRT","Mauritania",1999,0.118464464,757.809066486217,41.429
"3116","MR","MRT","Mauritania",2000,0.192031462,660.303861060692,41.391
"3117","MR","MRT","Mauritania",2001,0.261448552,632.214141751138,41.147
"3118","MR","MRT","Mauritania",2002,0.363229415,629.781901660249,40.92
"3119","MR","MRT","Mauritania",2003,0.424004896,711.382482153206,40.902
"3120","MR","MRT","Mauritania",2004,0.481470438,801.778683129563,40.796
"3121","MR","MRT","Mauritania",2005,0.669966475,974.657585946703,40.712
"3122","MR","MRT","Mauritania",2006,0.979661253,1272.08243396613,40.68
"3123","MR","MRT","Mauritania",2007,1.433613196,1378.21510363371,40.399
"3124","MR","MRT","Mauritania",2008,1.87,1610.2369793316,40.083
"3125","MR","MRT","Mauritania",2009,2.28,1418.94084292347,39.617
"3126","MR","MRT","Mauritania",2010,4,1646.13042756814,39.5
"3127","MR","MRT","Mauritania",2011,4.5,1919.45227079679,39.38
"3128","MR","MRT","Mauritania",2012,5,1850.38496774479,39.256
"3129","MU","MUS","Mauritius",1990,0,2506.18487650841,NA
"3130","MU","MUS","Mauritius",1991,0,2669.32633609476,54.004
"3131","MU","MUS","Mauritius",1992,0,2973.20544909836,53.984
"3132","MU","MUS","Mauritius",1993,0,2973.79360834682,53.889
"3133","MU","MUS","Mauritius",1994,0,3197.33689838825,53.824
"3134","MU","MUS","Mauritius",1995,0,3599.55168235508,53.676
"3135","MU","MUS","Mauritius",1996,0.183769158,3899.44236210012,53.559
"3136","MU","MUS","Mauritius",1997,0.475629193,3646.63789941974,53.47
"3137","MU","MUS","Mauritius",1998,2.565279962,3593.24156909307,53.373
"3138","MU","MUS","Mauritius",1999,4.652213227,3695.93373512052,53.139
"3139","MU","MUS","Mauritius",2000,7.281535115,3929.08178166029,53.026
"3140","MU","MUS","Mauritius",2001,8.780904019,3856.63078754099,51.799
"3141","MU","MUS","Mauritius",2002,10.25262467,4018.94889731864,52.965
"3142","MU","MUS","Mauritius",2003,12.1871062,4793.72247422093,54.978
"3143","MU","MUS","Mauritius",2004,13.68908859,5388.06245268972,53.415
"3144","MU","MUS","Mauritius",2005,15.17222875,5282.90011111013,53.101
"3145","MU","MUS","Mauritius",2006,16.7,5695.97525509869,53.153
"3146","MU","MUS","Mauritius",2007,20.22,6574.6635764099,52.719
"3147","MU","MUS","Mauritius",2008,21.81,8030.05228087539,53.549
"3148","MU","MUS","Mauritius",2009,22.51,7318.12640972422,53.599
"3149","MU","MUS","Mauritius",2010,28.33,8000.37643182154,54.076
"3150","MU","MUS","Mauritius",2011,34.95,9197.04299089459,53.434
"3151","MU","MUS","Mauritius",2012,35.42,9291.23627601053,53.674
"3152","MW","MWI","Malawi",1990,0,286.916559607582,NA
"3153","MW","MWI","Malawi",1991,0,326.171635254074,76.449
"3154","MW","MWI","Malawi",1992,0,258.895610367645,76.289
"3155","MW","MWI","Malawi",1993,0,293.782217679866,76.348
"3156","MW","MWI","Malawi",1994,0,169.749198667115,75.934
"3157","MW","MWI","Malawi",1995,0,201.101404195513,76.453
"3158","MW","MWI","Malawi",1996,NA,321.959627054201,76.479
"3159","MW","MWI","Malawi",1997,0.004668518,368.67731165962,76.816
"3160","MW","MWI","Malawi",1998,0.018057365,237.374333523458,76.66
"3161","MW","MWI","Malawi",1999,0.087278755,235.510232049482,76.638
"3162","MW","MWI","Malawi",2000,0.126780945,225.952456739454,76.624
"3163","MW","MWI","Malawi",2001,0.164020725,217.240473296394,76.499
"3164","MW","MWI","Malawi",2002,0.215094727,431.696660975605,76.496
"3165","MW","MWI","Malawi",2003,0.278815116,386.317242013575,76.587
"3166","MW","MWI","Malawi",2004,0.347505335,407.588990013244,76.797
"3167","MW","MWI","Malawi",2005,0.384489334,417.102263364075,76.832
"3168","MW","MWI","Malawi",2006,0.42513749,443.523675665125,75.749
"3169","MW","MWI","Malawi",2007,0.965864737,478.028076481469,74.718
"3170","MW","MWI","Malawi",2008,0.7,557.519009408402,73.641
"3171","MW","MWI","Malawi",2009,1.07,630.109154083703,72.5
"3172","MW","MWI","Malawi",2010,2.26,688.139191185368,71.206
"3173","MW","MWI","Malawi",2011,3.33,769.052599195882,69.867
"3174","MW","MWI","Malawi",2012,4.3506,563.061539677727,68.887
"3175","MY","MYS","Malaysia",1990,0,2513.24139547744,NA
"3176","MY","MYS","Malaysia",1991,0,2727.52858528083,59.166
"3177","MY","MYS","Malaysia",1992,0.001047822,3193.6353810378,59.105
"3178","MY","MYS","Malaysia",1993,0.025538478,3511.53262892184,58.789
"3179","MY","MYS","Malaysia",1994,0.099607417,3802.10762079454,59.035
"3180","MY","MYS","Malaysia",1995,0.145673837,4405.11676395634,59.305
"3181","MY","MYS","Malaysia",1996,0.852044466,4874.81972520082,59.675
"3182","MY","MYS","Malaysia",1997,2.307393234,4706.31491259882,59.729
"3183","MY","MYS","Malaysia",1998,6.751770483,3308.83565299935,59.377
"3184","MY","MYS","Malaysia",1999,12.3055022,3538.36299288587,59.247
"3185","MY","MYS","Malaysia",2000,21.38473116,4087.56259349384,59.469
"3186","MY","MYS","Malaysia",2001,26.6959725,3941.12266621369,59.093
"3187","MY","MYS","Malaysia",2002,32.33820434,4177.10494176499,59.016
"3188","MY","MYS","Malaysia",2003,34.97115234,4454.52676383656,58.812
"3189","MY","MYS","Malaysia",2004,42.25226563,4924.33811126582,58.727
"3190","MY","MYS","Malaysia",2005,48.62917025,5536.83748306949,58.623
"3191","MY","MYS","Malaysia",2006,51.63798899,6137.15053996313,58.663
"3192","MY","MYS","Malaysia",2007,55.7,7144.00023998183,58.667
"3193","MY","MYS","Malaysia",2008,55.8,8343.3033817446,58.134
"3194","MY","MYS","Malaysia",2009,55.9,7167.87719423373,58.213
"3195","MY","MYS","Malaysia",2010,56.3,8880.14580454109,58.365
"3196","MY","MYS","Malaysia",2011,61,10209.3719445027,59.757
